platform,genre,number_players,rating,positive_critics,neutral_critics,negative_critics,positive_users,neutral_users,negative_users,metascore,user_score,Media_usuario,Media_meta
2,3,14,2,44,17,0,11,5,2,78,75,67.53865979381443,71.60309278350516
6,45,35,5,10,3,0,1,1,0,78,57,67.4431554524362,71.97679814385151
2,2,35,1,55,18,1,38,15,4,78,82,66.5807150595883,71.39869989165764
6,2,35,3,11,3,0,1,2,2,78,62,66.5807150595883,71.39869989165764
1,21,14,6,30,8,1,10,4,14,78,60,69.22543352601156,73.82658959537572
2,28,35,6,6,1,1,7,3,1,78,83,69.51773049645391,71.83333333333333
2,43,29,5,31,14,0,19,5,3,78,76,63.71052631578947,68.73684210526316
2,5,35,3,22,8,0,43,12,6,78,79,67.22970297029703,71.65544554455445
6,38,35,3,11,3,0,9,4,2,78,64,70.26510067114094,73.19127516778524
2,45,29,2,17,6,0,1,1,1,78,70,67.4431554524362,71.97679814385151
2,28,35,3,23,4,0,8,0,1,78,73,69.51773049645391,71.83333333333333
2,38,35,5,9,2,1,2,1,0,78,75,70.26510067114094,73.19127516778524
1,2,35,6,7,3,0,3,0,0,78,74,66.5807150595883,71.39869989165764
1,45,15,6,18,10,0,12,3,0,78,74,67.4431554524362,71.97679814385151
2,45,35,3,27,9,1,10,10,3,78,74,67.4431554524362,71.97679814385151
6,3,35,5,22,6,1,9,3,2,78,73,67.53865979381443,71.60309278350516
6,35,35,1,11,3,0,2,0,1,78,71,67.04629629629629,73.27777777777777
2,16,14,1,53,16,3,37,19,5,78,76,73.25925925925925,76.14814814814815
2,35,35,1,6,1,0,0,0,1,78,56,67.04629629629629,73.27777777777777
6,2,19,3,11,7,0,32,19,45,78,36,66.5807150595883,71.39869989165764
1,3,14,6,8,3,0,0,1,0,78,78,67.53865979381443,71.60309278350516
1,2,14,1,10,6,1,0,0,0,78,66,66.5807150595883,71.39869989165764
1,38,14,6,7,3,0,5,1,0,78,78,70.26510067114094,73.19127516778524
0,43,35,1,7,3,0,2,1,0,78,69,63.71052631578947,68.73684210526316
1,38,14,6,8,1,1,1,0,0,78,68,70.26510067114094,73.19127516778524
2,3,35,3,19,4,1,17,2,1,78,79,67.53865979381443,71.60309278350516
0,28,14,1,19,8,0,8,4,0,77,77,69.51773049645391,71.83333333333333
1,43,14,6,9,1,0,5,4,1,77,75,63.71052631578947,68.73684210526316
6,35,35,1,7,2,1,3,1,0,77,64,67.04629629629629,73.27777777777777
2,2,35,2,11,4,0,1,0,0,77,68,66.5807150595883,71.39869989165764
6,2,14,3,20,7,0,41,12,6,77,64,66.5807150595883,71.39869989165764
6,2,35,2,9,2,0,0,0,1,77,52,66.5807150595883,71.39869989165764
6,2,35,5,7,3,0,3,0,0,77,70,66.5807150595883,71.39869989165764
2,2,32,5,21,6,0,3,0,1,77,72,66.5807150595883,71.39869989165764
2,2,35,1,19,7,0,3,2,0,77,74,66.5807150595883,71.39869989165764
2,2,6,5,53,27,0,88,54,294,77,36,66.5807150595883,71.39869989165764
2,2,35,1,8,5,0,2,0,0,77,68,66.5807150595883,71.39869989165764
2,5,35,3,21,4,3,9,4,7,77,58,67.22970297029703,71.65544554455445
1,38,35,6,8,5,0,76,11,100,77,37,70.26510067114094,73.19127516778524
2,43,35,1,6,3,1,2,0,8,77,62,63.71052631578947,68.73684210526316
6,2,35,3,7,1,0,6,0,0,77,77,66.5807150595883,71.39869989165764
0,3,35,3,13,3,1,4,1,0,77,78,67.53865979381443,71.60309278350516
2,2,32,3,10,5,0,6,1,2,77,74,66.5807150595883,71.39869989165764
6,21,14,3,77,25,4,296,73,37,77,71,69.22543352601156,73.82658959537572
2,38,14,2,54,24,0,33,15,7,77,77,70.26510067114094,73.19127516778524
1,38,14,6,5,2,0,2,1,0,77,71,70.26510067114094,73.19127516778524
1,5,35,6,14,2,1,11,3,4,77,72,67.22970297029703,71.65544554455445
6,44,35,2,15,8,0,4,5,18,77,40,59.140969162995596,72.21585903083701
2,45,35,2,20,7,0,4,4,0,77,66,67.4431554524362,71.97679814385151
6,2,35,3,6,2,0,2,1,1,77,64,66.5807150595883,71.39869989165764
1,2,14,6,8,1,0,1,0,1,77,64,66.5807150595883,71.39869989165764
1,2,14,6,5,2,0,0,0,0,77,60,66.5807150595883,71.39869989165764
1,5,35,6,5,5,0,2,1,0,77,75,67.22970297029703,71.65544554455445
1,3,35,6,11,2,0,3,0,0,77,88,67.53865979381443,71.60309278350516
1,39,35,6,23,13,0,12,10,6,77,74,68.84482758620689,73.03448275862068
2,2,19,3,55,32,0,112,71,170,77,38,66.5807150595883,71.39869989165764
1,5,14,6,17,7,0,8,3,0,77,73,67.22970297029703,71.65544554455445
1,2,15,6,9,1,0,10,1,2,77,85,66.5807150595883,71.39869989165764
1,43,14,6,13,5,0,12,0,3,77,82,63.71052631578947,68.73684210526316
2,3,35,6,50,19,0,28,11,42,77,52,67.53865979381443,71.60309278350516
6,2,35,3,7,2,0,3,3,2,77,63,66.5807150595883,71.39869989165764
2,2,35,5,28,12,0,0,4,0,77,70,66.5807150595883,71.39869989165764
2,35,35,1,21,11,0,11,5,1,77,74,67.04629629629629,73.27777777777777
2,2,35,3,29,8,0,59,8,9,77,77,66.5807150595883,71.39869989165764
6,2,35,1,7,3,0,1,0,0,77,80,66.5807150595883,71.39869989165764
1,45,35,2,19,4,0,10,0,0,76,77,67.4431554524362,71.97679814385151
6,38,35,5,6,3,0,5,2,1,76,82,70.26510067114094,73.19127516778524
6,5,35,3,5,2,0,2,0,0,76,69,67.22970297029703,71.65544554455445
4,2,6,5,5,2,0,2,0,0,76,83,66.5807150595883,71.39869989165764
1,45,14,6,5,3,0,3,3,1,76,71,67.4431554524362,71.97679814385151
1,3,14,6,6,5,0,0,1,0,76,65,67.53865979381443,71.60309278350516
1,45,35,6,5,4,0,1,0,2,76,57,67.4431554524362,71.97679814385151
2,2,35,2,9,5,0,8,2,0,76,74,66.5807150595883,71.39869989165764
2,2,35,5,11,5,0,2,3,1,76,53,66.5807150595883,71.39869989165764
4,45,35,5,6,5,0,2,0,0,76,83,67.4431554524362,71.97679814385151
1,5,14,6,22,7,2,37,7,2,76,77,67.22970297029703,71.65544554455445
1,2,14,6,11,2,1,7,2,0,76,73,66.5807150595883,71.39869989165764
5,2,35,2,53,21,0,52,13,2,76,73,66.5807150595883,71.39869989165764
2,28,32,1,11,6,0,9,2,0,76,71,69.51773049645391,71.83333333333333
6,36,35,1,8,4,0,3,3,2,76,73,64.61184210526316,70.39473684210526
0,38,14,1,49,26,1,23,10,3,76,76,70.26510067114094,73.19127516778524
0,2,35,5,6,6,0,1,1,0,76,80,66.5807150595883,71.39869989165764
1,5,14,6,14,15,0,10,2,4,76,70,67.22970297029703,71.65544554455445
6,38,35,5,5,3,0,2,1,0,76,70,70.26510067114094,73.19127516778524
1,3,14,6,13,11,0,4,5,1,76,73,67.53865979381443,71.60309278350516
6,44,35,5,28,14,0,13,5,14,76,56,59.140969162995596,72.21585903083701
0,21,14,5,18,12,0,7,1,0,76,79,69.22543352601156,73.82658959537572
6,3,14,3,7,7,0,13,0,3,76,80,67.53865979381443,71.60309278350516
2,2,14,3,59,31,1,92,42,23,76,65,66.5807150595883,71.39869989165764
2,2,35,2,15,13,0,2,1,0,76,72,66.5807150595883,71.39869989165764
2,2,35,2,5,2,0,0,1,0,76,70,66.5807150595883,71.39869989165764
2,5,35,3,4,4,0,1,1,0,76,71,67.22970297029703,71.65544554455445
6,3,35,2,6,5,0,5,0,1,76,70,67.53865979381443,71.60309278350516
2,5,35,3,8,5,0,0,1,0,76,71,67.22970297029703,71.65544554455445
5,38,14,1,51,22,1,61,20,22,76,72,70.26510067114094,73.19127516778524
1,2,14,3,8,4,0,26,2,3,76,78,66.5807150595883,71.39869989165764
1,5,14,6,4,4,0,5,8,6,76,52,67.22970297029703,71.65544554455445
2,5,35,3,29,15,1,60,47,28,76,68,67.22970297029703,71.65544554455445
1,43,14,1,18,13,0,27,4,15,76,68,63.71052631578947,68.73684210526316
6,2,35,3,7,6,0,1,0,0,75,63,66.5807150595883,71.39869989165764
6,2,35,1,15,8,0,17,6,0,75,81,66.5807150595883,71.39869989165764
2,2,17,3,7,5,0,7,2,0,75,70,66.5807150595883,71.39869989165764
1,45,35,6,7,4,0,3,3,2,75,54,67.4431554524362,71.97679814385151
1,3,35,3,12,4,0,61,20,20,75,71,67.53865979381443,71.60309278350516
1,39,15,3,12,8,0,13,1,4,75,76,68.84482758620689,73.03448275862068
1,45,14,5,18,8,0,22,7,2,75,79,67.4431554524362,71.97679814385151
1,34,14,6,17,9,1,1,4,0,75,69,72.125,76.20833333333333
2,2,17,3,24,18,1,21,9,6,75,73,66.5807150595883,71.39869989165764
2,3,35,3,6,5,0,0,1,1,75,64,67.53865979381443,71.60309278350516
6,3,35,6,6,5,0,6,9,5,75,44,67.53865979381443,71.60309278350516
2,3,35,6,14,12,0,2,3,0,75,73,67.53865979381443,71.60309278350516
1,43,35,6,6,3,0,3,1,0,75,87,63.71052631578947,68.73684210526316
1,5,14,6,18,11,0,3,1,1,75,75,67.22970297029703,71.65544554455445
2,38,6,5,27,18,0,57,16,3,75,80,70.26510067114094,73.19127516778524
1,5,14,6,16,9,1,4,2,1,75,66,67.22970297029703,71.65544554455445
2,38,35,3,13,4,1,12,8,10,75,64,70.26510067114094,73.19127516778524
6,45,35,2,14,10,0,2,0,0,75,81,67.4431554524362,71.97679814385151
1,5,35,6,9,5,0,1,2,0,75,68,67.22970297029703,71.65544554455445
2,2,35,1,9,6,0,1,4,0,75,70,66.5807150595883,71.39869989165764
2,38,14,5,17,15,0,9,2,0,75,76,70.26510067114094,73.19127516778524
6,5,35,3,5,2,0,0,1,0,75,51,67.22970297029703,71.65544554455445
1,2,14,6,4,4,0,1,0,0,75,72,66.5807150595883,71.39869989165764
6,3,35,3,5,3,0,1,1,0,75,73,67.53865979381443,71.60309278350516
4,38,35,2,13,8,1,1,0,0,75,82,70.26510067114094,73.19127516778524
6,2,35,1,9,4,0,1,0,0,75,78,66.5807150595883,71.39869989165764
2,38,35,2,4,3,0,0,0,0,75,60,70.26510067114094,73.19127516778524
2,2,35,5,3,5,0,4,0,1,75,76,66.5807150595883,71.39869989165764
6,3,35,2,6,8,0,1,1,0,75,80,67.53865979381443,71.60309278350516
2,2,35,2,11,8,0,3,0,0,75,71,66.5807150595883,71.39869989165764
1,3,35,6,11,5,1,8,3,39,75,38,67.53865979381443,71.60309278350516
2,36,17,1,12,7,0,9,3,1,75,75,64.61184210526316,70.39473684210526
2,44,35,1,6,5,0,0,0,0,75,66,59.140969162995596,72.21585903083701
4,5,35,5,12,9,0,3,0,0,75,83,67.22970297029703,71.65544554455445
6,45,35,6,11,2,1,2,0,0,75,68,67.4431554524362,71.97679814385151
1,28,15,6,12,3,1,8,1,2,75,53,69.51773049645391,71.83333333333333
2,45,35,2,4,4,0,1,0,2,75,42,67.4431554524362,71.97679814385151
1,5,14,6,18,16,0,6,5,2,75,67,67.22970297029703,71.65544554455445
6,45,35,5,6,4,0,4,1,0,75,63,67.4431554524362,71.97679814385151
1,3,14,6,7,9,0,12,3,0,74,76,67.53865979381443,71.60309278350516
2,2,35,3,38,24,0,27,8,2,74,72,66.5807150595883,71.39869989165764
1,2,35,6,7,3,0,4,0,0,74,83,66.5807150595883,71.39869989165764
2,2,35,6,10,2,0,1,1,1,74,38,66.5807150595883,71.39869989165764
1,38,35,6,9,3,0,7,5,6,74,53,70.26510067114094,73.19127516778524
6,43,35,1,7,5,0,1,0,3,74,70,63.71052631578947,68.73684210526316
2,35,35,1,9,6,0,0,1,0,74,61,67.04629629629629,73.27777777777777
2,38,13,5,4,3,0,10,8,4,74,70,70.26510067114094,73.19127516778524
2,38,35,2,43,29,0,21,4,4,74,74,70.26510067114094,73.19127516778524
2,21,35,3,14,12,0,3,6,1,74,64,69.22543352601156,73.82658959537572
2,45,35,5,5,7,0,2,0,1,74,67,67.4431554524362,71.97679814385151
1,2,14,3,11,7,0,38,23,41,74,53,66.5807150595883,71.39869989165764
1,2,14,2,17,14,0,5,6,2,74,68,66.5807150595883,71.39869989165764
6,3,35,1,3,5,0,3,2,0,74,73,67.53865979381443,71.60309278350516
2,5,35,3,23,15,0,13,5,5,74,76,67.22970297029703,71.65544554455445
1,2,35,5,19,14,0,26,12,102,74,31,66.5807150595883,71.39869989165764
1,21,14,6,5,2,1,1,0,0,74,67,69.22543352601156,73.82658959537572
6,2,35,5,8,6,0,1,0,1,74,55,66.5807150595883,71.39869989165764
2,2,35,6,10,9,0,4,3,1,74,54,66.5807150595883,71.39869989165764
5,2,35,2,20,13,0,11,3,2,74,72,66.5807150595883,71.39869989165764
2,28,35,1,30,28,1,6,4,0,74,72,69.51773049645391,71.83333333333333
1,5,14,3,7,7,0,1,2,0,74,73,67.22970297029703,71.65544554455445
2,2,35,2,6,4,0,0,0,0,74,59,66.5807150595883,71.39869989165764
2,2,26,3,32,25,1,15,5,2,74,70,66.5807150595883,71.39869989165764
1,3,15,3,8,5,1,3,2,8,74,37,67.53865979381443,71.60309278350516
6,2,35,2,5,5,0,0,0,0,74,73,66.5807150595883,71.39869989165764
1,2,14,5,6,3,1,5,1,0,74,75,66.5807150595883,71.39869989165764
1,2,15,6,8,5,0,1,0,0,74,69,66.5807150595883,71.39869989165764
2,5,35,3,6,5,0,0,1,0,74,71,67.22970297029703,71.65544554455445
6,3,35,6,4,3,0,0,0,1,74,45,67.53865979381443,71.60309278350516
1,45,15,6,7,8,0,1,0,0,74,73,67.4431554524362,71.97679814385151
1,45,14,5,4,3,0,2,1,0,74,59,67.4431554524362,71.97679814385151
1,2,14,5,16,8,1,3,0,0,74,76,66.5807150595883,71.39869989165764
2,3,35,3,5,5,0,2,2,0,74,69,67.53865979381443,71.60309278350516
1,2,35,5,11,13,0,54,30,44,74,52,66.5807150595883,71.39869989165764
1,5,35,6,21,12,3,5,9,10,74,49,67.22970297029703,71.65544554455445
6,3,35,5,12,9,1,0,2,1,74,50,67.53865979381443,71.60309278350516
1,5,35,3,24,15,0,16,8,12,74,64,67.22970297029703,71.65544554455445
1,45,35,6,21,18,0,14,10,8,74,69,67.4431554524362,71.97679814385151
1,38,14,6,5,3,0,7,5,0,74,71,70.26510067114094,73.19127516778524
6,38,35,3,5,6,0,2,8,1,74,57,70.26510067114094,73.19127516778524
2,5,35,3,5,7,0,0,1,0,73,65,67.22970297029703,71.65544554455445
1,3,35,6,4,3,0,1,0,0,73,74,67.53865979381443,71.60309278350516
0,2,35,1,29,26,1,17,11,9,73,65,66.5807150595883,71.39869989165764
1,3,14,5,5,10,0,1,1,0,73,78,67.53865979381443,71.60309278350516
1,38,15,6,15,20,0,125,28,104,73,70,70.26510067114094,73.19127516778524
6,2,35,2,5,2,0,1,1,0,73,66,66.5807150595883,71.39869989165764
2,2,35,2,7,5,0,0,0,0,73,67,66.5807150595883,71.39869989165764
6,2,35,5,7,6,0,1,1,0,73,57,66.5807150595883,71.39869989165764
1,5,35,6,5,6,0,1,1,0,73,68,67.22970297029703,71.65544554455445
1,38,35,5,9,9,0,3,0,0,73,69,70.26510067114094,73.19127516778524
1,44,14,5,18,11,1,7,10,6,73,71,59.140969162995596,72.21585903083701
1,2,35,5,6,6,0,0,0,1,73,76,66.5807150595883,71.39869989165764
2,2,35,2,14,11,0,2,5,4,73,59,66.5807150595883,71.39869989165764
0,28,35,2,17,10,0,7,0,0,73,75,69.51773049645391,71.83333333333333
2,2,35,1,4,6,1,2,1,0,73,52,66.5807150595883,71.39869989165764
6,5,35,6,4,3,0,0,1,1,73,73,67.22970297029703,71.65544554455445
2,28,35,5,17,11,0,12,3,1,73,81,69.51773049645391,71.83333333333333
0,43,35,1,8,3,0,0,2,0,73,55,63.71052631578947,68.73684210526316
1,2,14,6,5,8,0,5,4,0,73,67,66.5807150595883,71.39869989165764
1,38,35,3,10,13,0,3,7,1,73,72,70.26510067114094,73.19127516778524
0,45,14,5,33,24,0,3,3,1,73,76,67.4431554524362,71.97679814385151
2,38,35,5,23,17,1,19,10,2,73,72,70.26510067114094,73.19127516778524
6,2,29,5,4,5,0,7,3,0,73,79,66.5807150595883,71.39869989165764
1,2,14,6,5,3,0,4,1,1,73,63,66.5807150595883,71.39869989165764
1,2,15,3,10,5,1,30,16,54,73,35,66.5807150595883,71.39869989165764
1,45,35,6,9,5,0,5,3,1,73,71,67.4431554524362,71.97679814385151
6,2,35,6,8,8,0,3,5,11,73,33,66.5807150595883,71.39869989165764
2,2,29,2,19,17,0,8,4,1,73,69,66.5807150595883,71.39869989165764
1,5,35,6,9,7,0,1,1,0,73,72,67.22970297029703,71.65544554455445
1,2,32,3,15,10,1,9,1,12,73,36,66.5807150595883,71.39869989165764
2,2,26,3,9,4,0,5,2,3,73,62,66.5807150595883,71.39869989165764
2,36,18,1,18,16,1,20,3,19,73,61,64.61184210526316,70.39473684210526
2,5,35,3,8,10,0,0,2,2,73,65,67.22970297029703,71.65544554455445
1,3,14,5,5,6,0,3,4,0,73,76,67.53865979381443,71.60309278350516
1,35,14,6,3,4,0,2,1,1,73,69,67.04629629629629,73.27777777777777
1,29,14,5,21,22,0,3,6,4,73,59,66.78947368421052,72.84210526315789
2,28,14,2,8,9,0,4,0,0,73,73,69.51773049645391,71.83333333333333
1,45,14,6,5,7,0,3,2,1,73,73,67.4431554524362,71.97679814385151
1,5,35,6,10,10,0,2,0,0,73,70,67.22970297029703,71.65544554455445
6,3,35,3,9,6,0,6,1,1,73,77,67.53865979381443,71.60309278350516
2,44,35,2,9,13,0,7,0,0,72,72,59.140969162995596,72.21585903083701
6,3,26,3,46,37,3,34,14,37,72,47,67.53865979381443,71.60309278350516
2,35,26,1,8,11,1,16,6,0,72,70,67.04629629629629,73.27777777777777
1,5,14,6,24,20,2,29,17,8,72,76,67.22970297029703,71.65544554455445
2,2,35,5,6,10,0,1,2,0,72,71,66.5807150595883,71.39869989165764
0,45,35,2,13,15,0,1,0,0,72,62,67.4431554524362,71.97679814385151
0,38,35,2,6,4,0,3,1,0,72,76,70.26510067114094,73.19127516778524
1,45,14,2,5,4,0,2,0,0,72,42,67.4431554524362,71.97679814385151
1,44,15,5,8,7,1,16,11,7,72,69,59.140969162995596,72.21585903083701
0,38,6,2,19,13,0,8,2,0,72,77,70.26510067114094,73.19127516778524
6,2,35,5,22,24,0,11,9,9,72,57,66.5807150595883,71.39869989165764
2,2,14,3,19,19,0,31,11,14,72,72,66.5807150595883,71.39869989165764
2,28,35,3,16,17,0,15,3,0,72,76,69.51773049645391,71.83333333333333
4,38,35,5,5,9,0,2,1,0,72,81,70.26510067114094,73.19127516778524
2,2,29,5,26,31,0,18,7,6,72,75,66.5807150595883,71.39869989165764
4,2,35,5,6,11,0,3,1,0,72,82,66.5807150595883,71.39869989165764
2,2,35,5,9,10,0,1,0,0,72,70,66.5807150595883,71.39869989165764
2,5,35,2,9,9,0,1,0,0,72,68,67.22970297029703,71.65544554455445
1,2,15,3,6,3,0,2,0,2,72,72,66.5807150595883,71.39869989165764
2,5,35,5,14,11,1,2,0,1,72,67,67.22970297029703,71.65544554455445
1,3,14,2,4,3,1,4,0,0,72,78,67.53865979381443,71.60309278350516
2,44,35,1,3,4,0,0,1,0,72,65,59.140969162995596,72.21585903083701
2,3,35,2,4,5,0,0,0,1,72,63,67.53865979381443,71.60309278350516
2,3,35,6,2,5,0,1,1,0,72,72,67.53865979381443,71.60309278350516
2,3,35,5,9,6,0,7,2,0,72,72,67.53865979381443,71.60309278350516
6,38,35,5,5,3,0,4,0,0,72,83,70.26510067114094,73.19127516778524
2,2,35,6,32,34,0,19,25,35,72,48,66.5807150595883,71.39869989165764
6,44,35,5,11,7,0,9,2,3,72,64,59.140969162995596,72.21585903083701
0,28,35,1,5,11,0,1,1,0,72,70,69.51773049645391,71.83333333333333
2,2,35,3,27,24,0,30,3,0,72,77,66.5807150595883,71.39869989165764
2,21,35,5,11,6,0,7,8,1,72,70,69.22543352601156,73.82658959537572
2,3,35,3,18,17,0,2,2,3,72,59,67.53865979381443,71.60309278350516
4,2,26,3,3,4,0,5,0,0,72,81,66.5807150595883,71.39869989165764
1,45,35,1,8,8,0,2,0,2,72,66,67.4431554524362,71.97679814385151
0,38,14,5,19,18,0,10,1,2,72,80,70.26510067114094,73.19127516778524
1,3,14,6,3,6,0,0,0,0,72,76,67.53865979381443,71.60309278350516
2,45,6,3,5,4,0,3,0,2,72,61,67.4431554524362,71.97679814385151
1,45,35,6,4,6,0,0,0,0,72,42,67.4431554524362,71.97679814385151
1,5,14,6,8,6,0,2,2,0,72,77,67.22970297029703,71.65544554455445
2,3,35,6,9,11,0,0,0,0,71,67,67.53865979381443,71.60309278350516
1,3,14,1,4,5,0,2,0,0,71,74,67.53865979381443,71.60309278350516
2,2,35,2,25,35,2,17,9,7,71,71,66.5807150595883,71.39869989165764
6,3,14,2,6,11,1,2,0,2,71,53,67.53865979381443,71.60309278350516
2,44,26,5,24,37,1,29,17,14,71,64,59.140969162995596,72.21585903083701
2,2,35,2,9,12,0,9,5,0,71,70,66.5807150595883,71.39869989165764
1,3,15,3,5,11,0,34,27,45,71,66,67.53865979381443,71.60309278350516
2,5,35,5,2,7,0,1,1,0,71,62,67.22970297029703,71.65544554455445
6,35,35,1,2,5,0,0,0,1,71,48,67.04629629629629,73.27777777777777
6,35,35,1,3,6,0,0,0,0,71,59,67.04629629629629,73.27777777777777
2,38,14,5,10,12,1,17,4,4,71,70,70.26510067114094,73.19127516778524
6,39,35,5,6,14,0,26,7,4,71,72,68.84482758620689,73.03448275862068
2,3,35,6,10,12,0,3,3,0,71,71,67.53865979381443,71.60309278350516
1,3,14,6,6,4,1,0,0,0,71,72,67.53865979381443,71.60309278350516
1,3,14,1,6,8,0,5,2,1,71,71,67.53865979381443,71.60309278350516
2,36,35,2,2,5,0,2,3,0,71,71,64.61184210526316,70.39473684210526
2,2,35,1,2,6,0,1,0,0,71,50,66.5807150595883,71.39869989165764
2,3,14,2,36,34,0,10,5,0,71,71,67.53865979381443,71.60309278350516
2,3,6,3,11,19,0,3,2,0,71,71,67.53865979381443,71.60309278350516
6,5,35,3,4,4,0,0,1,0,71,73,67.22970297029703,71.65544554455445
1,5,14,6,9,12,2,1,1,2,71,68,67.22970297029703,71.65544554455445
2,2,35,1,3,7,0,0,2,0,71,60,66.5807150595883,71.39869989165764
4,38,14,5,13,10,1,3,0,0,71,81,70.26510067114094,73.19127516778524
2,36,18,1,14,14,0,12,2,1,71,76,64.61184210526316,70.39473684210526
2,38,35,3,9,17,0,11,9,4,71,72,70.26510067114094,73.19127516778524
2,28,26,1,7,4,0,2,3,1,71,64,69.51773049645391,71.83333333333333
6,3,14,2,5,6,0,9,0,1,71,81,67.53865979381443,71.60309278350516
2,2,18,5,13,16,0,10,3,3,71,68,66.5807150595883,71.39869989165764
1,3,15,3,7,7,1,8,1,3,71,72,67.53865979381443,71.60309278350516
1,5,14,6,5,6,0,36,9,24,71,77,67.22970297029703,71.65544554455445
1,35,14,6,5,6,0,4,0,0,71,65,67.04629629629629,73.27777777777777
4,38,35,5,2,6,0,2,0,0,71,81,70.26510067114094,73.19127516778524
6,28,35,3,9,6,1,5,4,1,71,72,69.51773049645391,71.83333333333333
2,2,35,5,13,16,0,7,2,2,71,71,66.5807150595883,71.39869989165764
2,21,32,2,5,5,0,3,1,1,71,66,69.22543352601156,73.82658959537572
2,2,35,2,5,5,0,1,0,0,71,60,66.5807150595883,71.39869989165764
1,3,35,6,9,2,1,2,2,2,71,72,67.53865979381443,71.60309278350516
1,45,14,6,5,8,0,8,1,3,71,74,67.4431554524362,71.97679814385151
1,3,35,6,5,6,0,1,2,0,71,66,67.53865979381443,71.60309278350516
2,2,35,1,4,10,0,0,0,0,71,64,66.5807150595883,71.39869989165764
1,5,35,6,10,13,0,6,2,0,71,72,67.22970297029703,71.65544554455445
1,45,14,6,7,6,0,3,0,0,71,77,67.4431554524362,71.97679814385151
2,38,14,5,8,12,1,6,2,2,71,68,70.26510067114094,73.19127516778524
2,5,35,5,9,19,0,6,3,1,71,71,67.22970297029703,71.65544554455445
2,2,14,5,40,54,1,583,208,568,71,46,66.5807150595883,71.39869989165764
2,45,35,5,4,10,0,1,1,0,70,64,67.4431554524362,71.97679814385151
2,2,35,3,14,13,1,0,1,1,70,65,66.5807150595883,71.39869989165764
1,38,14,2,6,10,0,2,3,1,70,72,70.26510067114094,73.19127516778524
1,2,14,6,7,4,1,6,1,0,70,76,66.5807150595883,71.39869989165764
2,38,26,5,5,13,0,5,1,2,70,72,70.26510067114094,73.19127516778524
2,5,35,3,4,6,0,2,1,2,70,71,67.22970297029703,71.65544554455445
1,3,15,6,10,10,1,4,6,0,70,78,67.53865979381443,71.60309278350516
2,3,35,6,8,10,0,0,1,2,70,72,67.53865979381443,71.60309278350516
1,38,14,6,1,6,0,0,4,0,70,72,70.26510067114094,73.19127516778524
0,2,14,5,29,25,4,18,11,5,70,74,66.5807150595883,71.39869989165764
0,38,6,2,17,18,0,1,1,0,70,74,70.26510067114094,73.19127516778524
1,28,35,3,2,6,0,3,4,0,70,56,69.51773049645391,71.83333333333333
6,38,35,5,5,7,0,2,0,0,70,76,70.26510067114094,73.19127516778524
1,2,35,3,4,7,0,3,5,0,70,71,66.5807150595883,71.39869989165764
1,2,35,6,17,24,1,15,1,6,70,69,66.5807150595883,71.39869989165764
1,5,14,6,2,5,0,1,0,0,70,69,67.22970297029703,71.65544554455445
2,2,6,5,12,19,2,3,1,0,70,68,66.5807150595883,71.39869989165764
2,5,35,3,16,6,0,5,5,2,70,65,67.22970297029703,71.65544554455445
6,3,35,5,3,7,1,2,2,1,70,62,67.53865979381443,71.60309278350516
2,45,35,2,3,10,0,0,0,0,70,63,67.4431554524362,71.97679814385151
2,2,35,5,1,6,0,3,1,1,70,59,66.5807150595883,71.39869989165764
2,3,14,3,21,22,2,12,7,1,70,77,67.53865979381443,71.60309278350516
2,2,35,1,7,9,1,7,3,6,70,59,66.5807150595883,71.39869989165764
2,3,35,1,11,25,0,5,4,8,70,60,67.53865979381443,71.60309278350516
6,2,35,5,8,16,1,2,0,0,69,67,66.5807150595883,71.39869989165764
0,38,26,2,19,38,0,10,6,3,69,85,70.26510067114094,73.19127516778524
0,2,35,2,4,12,0,0,0,0,69,80,66.5807150595883,71.39869989165764
1,2,35,6,3,5,0,0,0,0,69,77,66.5807150595883,71.39869989165764
1,2,14,6,8,9,1,8,8,11,69,63,66.5807150595883,71.39869989165764
1,5,35,6,15,26,1,6,12,2,69,57,67.22970297029703,71.65544554455445
1,43,35,6,5,7,0,3,1,3,69,46,63.71052631578947,68.73684210526316
1,43,14,6,5,2,0,1,1,1,69,71,63.71052631578947,68.73684210526316
1,45,35,6,7,16,1,19,6,10,69,68,67.4431554524362,71.97679814385151
2,3,35,1,15,25,1,7,4,1,69,71,67.53865979381443,71.60309278350516
1,39,15,5,13,19,2,84,17,14,69,71,68.84482758620689,73.03448275862068
2,38,26,5,12,22,0,11,2,5,69,75,70.26510067114094,73.19127516778524
2,38,26,5,10,24,1,9,4,3,69,75,70.26510067114094,73.19127516778524
