english,publisher,required_age,achievements,average_playtime,median_playtime,porcentage_positivas,windows,mac,linux,Multi-player,Online,Single-player,Anti-Cheat,Indie,Casual,price
1,5937,0,0,0,0,74.07,1,0,0,0,0,1,0,0,1,5.99
1,5937,0,0,0,0,78.57,1,0,0,0,0,1,0,0,1,5.99
1,5937,0,0,0,0,90.57,1,0,0,0,0,1,0,0,1,5.99
1,5937,0,0,0,0,81.4,1,0,0,0,0,1,0,0,1,5.99
1,5937,0,0,0,0,82.05,1,0,0,0,0,1,0,0,1,5.99
1,5937,0,0,0,0,74.07,1,0,0,0,0,1,0,0,1,7.49
1,11489,0,0,301,367,86.55,1,0,0,1,0,1,0,0,0,9.99
1,12082,0,12,0,0,90.91,1,0,0,0,0,1,0,1,1,1.99
1,8692,0,25,382,382,83.66,1,0,0,1,0,1,0,1,0,5.99
1,6815,0,0,0,0,61.76,1,1,0,0,0,1,0,1,0,16.99
1,6847,0,0,264,265,73.68,1,0,0,0,0,1,0,0,0,0.79
1,6847,0,0,9,10,59.43,1,1,0,0,0,1,0,0,0,1.69
1,9737,0,0,90,90,52.27,1,0,0,0,0,1,0,0,0,1.69
1,133,0,0,1,1,77.65,1,1,0,1,0,1,0,0,0,9.99
1,1434,0,0,0,0,80.73,1,0,0,0,1,1,0,1,0,15.49
1,10672,0,16,0,0,82.57,1,0,0,0,0,1,0,0,0,5.99
1,10672,0,4,0,0,80.6,1,0,0,0,0,1,0,0,0,1.49
1,10672,0,9,0,0,74.83,1,0,0,0,0,1,0,0,0,6.99
1,10672,0,13,0,0,71.43,1,0,0,0,0,1,0,0,0,6.99
1,3275,0,0,313,105,82.63,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,18,29,84.45,1,0,0,0,0,1,0,0,0,7.99
1,3275,0,0,1142,764,88.23,1,0,0,0,0,1,0,0,0,14.99
1,3275,0,0,260,172,88.42,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,916,1046,68.5,1,0,0,1,0,1,0,0,0,9.99
1,3275,0,0,171,240,82.79,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,2061,2889,92.99,1,0,0,0,0,1,0,0,0,14.99
1,3275,0,0,612,633,93.82,1,0,0,0,0,1,0,0,0,7.99
1,3275,0,0,295,178,89.7,1,0,0,0,0,1,0,0,0,14.99
1,3275,0,0,575,395,83.7,1,0,0,0,0,1,0,0,0,9.99
1,5028,0,58,971,1184,79.16,1,1,1,1,1,0,1,0,0,6.99
1,4872,0,12,7,7,90.37,1,0,0,0,0,1,0,0,0,5.99
1,4872,0,12,0,0,83.69,1,0,0,0,0,1,0,0,0,5.99
1,3275,0,12,1008,1008,94.08,1,1,0,0,0,1,0,1,0,7.99
1,3275,0,13,0,0,87.41,1,1,0,0,0,1,0,1,0,7.99
1,4872,0,12,14,14,80.11,1,1,0,0,0,1,0,0,0,9.99
1,4026,0,30,37,37,79.83,1,1,0,0,0,1,0,1,0,6.99
1,9420,0,14,126,126,74.62,1,1,1,0,0,1,0,1,1,3.99
1,11366,0,0,66,66,47.32,1,0,0,0,0,1,0,0,1,7.19
1,11366,0,0,0,0,80.33,1,0,0,0,0,1,0,0,1,6.99
1,1406,0,0,0,0,69.74,1,0,0,0,0,1,0,0,0,6.99
1,11366,0,0,1,1,58.89,1,0,0,0,0,1,0,0,0,3.99
1,4803,0,87,455,686,96.7,1,0,0,0,0,1,0,0,0,6.99
1,5227,0,21,0,0,54.55,1,0,0,1,0,1,0,1,0,6.99
1,1684,0,30,17,22,69.21,1,1,1,0,0,1,0,1,0,6.99
1,1654,0,45,373,373,79.03,1,0,0,1,0,1,0,1,0,3.99
1,5775,0,0,58,73,52.34,1,0,0,0,0,1,0,0,0,17.99
1,5776,0,12,0,0,66.67,1,0,0,1,0,1,0,0,1,7.99
1,5776,0,16,0,0,76.09,1,0,0,0,0,1,0,0,0,11.99
1,5776,0,0,0,0,7.14,1,0,0,0,0,1,0,0,1,7.99
1,6680,0,27,39,63,54.33,1,0,0,0,0,1,0,1,0,3.99
1,1598,0,11,0,0,42.86,1,0,0,0,0,1,0,1,1,3.99
1,9484,0,4,9,9,25.4,1,0,0,0,0,1,0,1,0,2.99
1,11015,0,0,164,164,85.11,1,0,0,0,0,1,0,0,0,4.29
1,11015,0,0,43,61,91.95,1,0,0,0,0,1,0,0,0,4.29
1,11015,0,0,257,229,75.27,1,0,0,1,0,1,0,0,0,8.59
1,11015,0,0,305,399,78.09,1,0,0,0,0,1,0,0,0,8.59
1,7912,0,30,0,0,37.5,1,0,0,1,0,1,0,1,1,13.99
1,4079,0,0,716,779,86.01,1,0,0,1,0,1,0,0,0,7.99
1,10244,0,0,79,107,89.78,1,0,0,1,0,1,0,0,0,4.99
1,9066,0,0,226,133,92.98,1,0,0,1,0,1,0,0,0,9.99
1,10244,0,0,0,0,53.07,1,0,0,0,0,1,0,0,0,4.99
1,9070,16,73,186,249,90.93,1,1,1,1,0,1,0,0,0,14.99
1,6933,0,18,12,12,76.92,1,0,0,0,0,1,0,1,0,5.99
1,6933,0,13,14,14,82.09,1,0,0,0,0,1,0,1,0,5.99
1,7991,0,30,31,51,93.77,1,1,1,0,0,1,0,1,0,6.99
1,1785,0,0,773,335,86.22,1,1,0,0,0,1,0,0,0,6.99
1,1785,0,52,838,320,88.55,1,1,1,0,0,1,0,0,0,14.99
1,11489,0,0,490,716,81.27,1,0,0,0,0,1,0,0,0,14.99
1,11489,0,0,0,0,65.42,1,0,0,1,0,1,0,0,0,3.99
1,11489,16,0,0,0,65.54,1,0,0,0,0,1,0,0,0,3.99
1,11489,18,0,389,498,93.57,1,0,0,0,0,1,0,0,0,35.96
1,11489,18,50,310,298,72.49,1,0,0,1,0,1,0,0,0,12.99
1,11489,0,0,518,989,78.42,1,0,0,0,0,1,0,0,0,9.99
1,2622,0,10,0,0,70.37,1,0,0,0,0,1,0,0,0,2.99
1,4184,0,92,0,0,66.67,1,0,0,0,0,1,0,1,0,4.79
1,1859,0,0,0,0,62.5,1,0,0,0,0,1,0,0,0,4.99
1,1875,0,13,0,0,76.39,1,0,0,0,0,1,0,0,1,3.49
1,1875,0,0,0,0,70.07,1,0,0,1,0,1,0,0,0,13.99
1,1875,0,0,20,30,72.43,1,0,0,1,0,1,0,0,0,6.49
1,1875,18,0,15,16,61.22,1,0,0,0,0,1,0,0,0,6.49
1,1875,18,70,868,532,85.11,1,0,0,1,0,1,0,0,0,13.99
1,11015,0,0,0,0,88.86,1,0,0,0,0,1,0,0,0,8.59
1,11015,0,0,384,655,71.88,1,0,0,1,0,1,0,0,0,8.59
1,11015,0,0,13,13,82.85,1,0,0,0,0,1,0,0,0,8.59
1,122,0,8,194,277,93.58,1,1,1,0,0,1,0,1,0,6.99
1,10287,0,0,415,597,91.68,1,0,0,0,0,1,0,0,0,7.99
1,7814,0,0,0,0,82.09,1,0,0,1,0,1,0,0,0,9.99
1,273,0,22,307,307,84.76,1,0,0,0,0,1,0,1,0,6.99
1,9066,0,19,235,231,91.43,1,0,0,1,0,1,0,1,0,6.99
1,1278,0,0,588,617,78.55,1,0,0,0,0,1,0,0,0,7.99
1,1278,0,45,29,29,66.01,1,0,0,1,0,1,0,0,0,3.99
1,1278,0,0,1135,1183,94.66,1,0,0,0,0,1,0,0,0,12.99
1,1278,0,0,1307,630,94.36,1,0,0,0,0,1,0,0,0,12.99
1,1278,0,0,1242,1076,79.79,1,0,0,0,0,1,0,0,0,14.99
1,1278,18,75,2485,1431,95.5,1,0,0,0,0,1,0,0,0,7.99
1,1278,0,0,28,28,70.04,1,0,0,0,0,0,0,0,0,3.99
1,10631,0,0,0,0,86.81,1,0,0,1,1,1,0,0,0,5.99
1,10387,0,61,327,420,85.21,1,1,1,1,0,1,0,0,0,14.99
1,10387,0,13,7,7,71.65,1,0,0,0,0,1,0,0,0,6.99
1,10387,0,13,96,96,67.9,1,0,0,0,0,1,0,0,0,6.99
1,10387,0,13,1,1,72.89,1,0,0,0,0,1,0,0,0,6.99
1,8649,0,40,0,0,72.22,1,0,0,0,0,1,0,1,1,1.59
1,9823,0,0,0,0,61.45,1,0,0,0,0,1,0,0,1,3.99
1,9823,0,0,73,73,52.32,1,0,0,0,0,1,0,0,0,3.99
1,5620,0,0,102,102,80.93,1,0,0,0,0,1,0,0,0,7.99
1,7814,0,0,4975,4975,70.29,1,0,0,1,0,1,0,0,0,7.99
1,5620,0,0,319,319,71.95,1,0,0,0,0,1,0,0,0,6.99
1,934,0,0,0,0,81.37,1,0,0,0,0,1,0,0,0,4.79
1,5620,0,0,291,425,88.38,1,0,0,0,0,1,0,0,0,7.99
1,2479,0,0,0,0,46.88,1,0,0,1,0,0,0,0,1,6.99
1,2479,0,50,253,380,88.5,1,0,0,1,0,1,0,0,0,6.99
1,9689,0,0,0,0,74.19,1,1,1,0,0,1,0,1,0,6.99
1,9994,0,0,175,175,57.68,1,0,0,1,0,0,0,0,1,10.99
1,3009,0,1165,287,385,61.64,1,0,0,0,0,1,0,0,0,34.99
1,2694,18,56,444,248,93.19,1,0,0,0,0,1,0,0,0,10.99
1,7814,0,0,6,6,73.1,1,0,0,1,0,1,0,0,0,7.99
1,7814,0,0,0,0,54.17,1,0,0,1,0,1,0,0,0,6.99
1,1366,0,27,48,64,88.34,0,0,0,0,0,1,0,1,0,6.99
1,7814,0,0,13,13,39.39,1,0,0,0,0,1,0,0,0,3.99
1,7814,0,23,46,46,52.66,1,0,0,0,0,1,0,0,0,7.99
1,7062,0,0,0,0,32.56,1,0,0,0,0,1,0,0,0,14.99
1,7062,0,0,0,0,43.33,1,0,0,0,0,1,0,0,0,14.99
1,7062,0,50,31,31,57.77,1,0,0,1,0,1,0,0,0,7.19
1,3275,0,0,1905,2286,81.09,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,431,576,86.75,1,0,0,1,0,1,0,0,0,9.99
1,3276,0,0,228,289,76.43,1,1,0,0,0,1,0,0,0,9.99
1,3275,0,0,646,693,88.6,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,136,205,80.01,1,0,0,0,0,1,0,0,0,9.99
1,3275,0,0,0,0,93.37,1,0,0,1,0,1,0,0,0,9.99
1,3275,0,0,28,28,78.91,1,0,0,1,0,1,0,0,0,9.99
1,3275,0,0,339,456,72.63,1,0,0,1,0,1,0,0,0,9.99
1,3275,0,0,1200,671,85.62,1,0,0,1,0,1,0,0,0,14.99
1,3275,0,0,1087,736,95.17,1,0,0,0,0,1,0,0,0,19.99
1,11702,0,0,777,1365,70.87,1,1,1,0,0,1,0,1,0,22.99
1,11702,0,0,13,13,76.61,1,1,1,0,0,1,0,1,0,7.99
1,6805,0,0,0,0,55.75,1,0,0,1,0,1,0,1,0,1.99
1,1169,0,0,0,0,82.86,1,1,1,0,0,1,0,1,0,4.79
1,8139,0,17,54,54,83.9,1,1,0,1,0,1,0,1,0,3.99
1,7814,0,0,736,1065,82.94,1,1,0,1,0,1,0,0,0,9.99
1,7814,0,0,35,35,91.96,1,0,0,1,0,1,0,0,0,7.49
1,92,0,0,27,27,72.38,1,0,0,1,0,1,0,0,0,3.99
1,7814,0,0,809,1364,76.88,1,1,0,1,0,1,0,0,0,7.99
1,92,0,0,356,368,90.27,1,1,0,0,0,1,0,0,0,4.99
1,1181,0,0,400,400,79.31,1,0,0,1,0,1,0,0,0,6.99
1,7327,0,0,0,0,48.39,1,0,0,1,0,1,0,0,0,7.99
1,7814,0,0,0,0,70.11,1,0,0,0,0,1,0,0,0,7.99
1,7814,0,0,72,72,94.22,1,0,0,1,0,1,0,0,0,7.99
1,10969,0,15,14,14,81.73,1,0,0,0,0,1,0,1,0,8.99
1,7778,0,0,0,0,29.55,1,0,0,1,0,1,0,1,0,3.99
1,7446,0,12,178,251,94.42,1,1,1,0,0,1,0,1,0,10.99
1,5750,0,0,20,26,85.97,1,1,0,0,0,1,0,1,1,15.99
1,10286,0,0,49,64,73.93,1,1,0,0,0,1,0,1,0,6.99
1,10286,0,0,0,0,60.52,1,1,1,0,0,1,0,1,0,3.99
1,10286,0,0,0,0,54.64,1,1,0,0,0,1,0,1,1,4.99
1,2541,0,0,0,0,58.33,1,0,0,1,0,1,0,0,0,15.99
1,5054,0,12,129,193,38.71,1,0,0,1,0,1,0,0,0,0.79
1,6966,0,0,105,105,63.79,1,1,0,0,0,1,0,1,1,14.99
1,8679,0,40,0,0,92.0,1,0,0,0,0,1,0,1,1,5.99
1,6116,0,0,0,0,67.92,1,0,0,0,0,1,0,1,0,6.99
1,6116,0,0,9,9,80.0,1,0,0,0,0,1,0,1,0,5.99
1,2948,0,0,0,0,36.97,1,0,0,0,0,1,0,0,0,3.99
1,2948,0,260,10,10,49.19,1,0,0,1,0,1,0,1,0,1.69
1,2948,0,28,82,82,33.66,1,0,0,0,0,1,0,1,0,4.79
1,9823,18,59,282,301,59.52,1,0,0,1,0,1,0,0,0,7.99
1,5805,0,0,0,0,67.09,1,0,0,0,0,1,0,1,1,3.99
1,5805,0,0,0,0,93.68,1,0,0,0,0,1,0,1,1,3.99
1,3398,0,0,9,9,77.42,1,1,1,0,0,1,0,1,0,3.99
1,4765,0,11,27,27,89.09,1,1,1,0,0,1,0,1,1,6.99
1,3269,0,0,120,160,79.06,1,1,0,0,0,1,0,1,0,0.99
1,7071,0,0,0,0,77.83,1,0,0,1,0,1,0,0,0,6.99
1,10419,0,0,69,110,88.03,1,1,0,0,0,1,0,0,0,3.99
1,1552,0,0,0,0,36.67,1,0,0,0,0,1,0,0,0,15.99
1,4708,0,0,0,0,62.5,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,92.59,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,85.37,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,90.41,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,94.12,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,89.47,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,88.89,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,45.45,1,0,0,0,0,1,0,0,1,5.19
1,4708,0,0,0,0,93.33,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,86.96,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,73.08,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,81.25,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,76.0,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,0,0,0,75.0,1,0,0,0,0,1,0,0,0,5.19
1,4708,0,14,0,0,66.67,1,0,0,0,0,1,0,0,0,5.19
1,10604,0,0,0,0,0.0,1,0,0,0,0,1,0,1,1,3.99
1,7001,0,0,0,0,76.79,1,1,0,0,0,1,0,0,1,5.99
1,7001,0,0,0,0,57.14,1,0,0,0,0,1,0,0,1,6.99
1,7001,0,0,0,0,68.99,1,0,0,0,0,1,0,0,1,5.99
1,10926,0,24,0,0,98.06,1,0,0,0,0,1,0,1,1,3.99
1,7001,0,21,0,0,84.72,1,0,0,1,0,1,0,0,1,6.99
1,1411,0,28,91,173,64.29,1,0,0,1,0,1,0,1,0,6.99
1,6209,0,0,97,194,79.08,1,1,0,0,0,1,0,0,0,4.79
1,6209,0,0,0,0,77.81,1,0,0,0,0,1,0,0,0,15.49
1,6209,0,0,14,28,88.18,1,1,0,0,0,1,0,0,0,4.79
1,6209,0,0,6,8,48.46,1,0,0,0,0,1,0,0,0,4.79
1,6209,0,0,58,94,94.94,1,0,0,0,0,1,0,0,0,7.19
1,6205,0,0,660,400,87.92,1,1,0,0,0,1,0,0,0,7.19
1,6209,0,0,141,221,71.15,1,0,0,1,0,1,0,0,0,4.79
1,6209,0,0,30,30,65.59,1,0,0,1,0,1,0,0,0,2.09
1,6209,0,0,99,101,89.77,1,1,0,0,0,1,0,0,0,4.79
1,6209,0,12,0,0,69.81,1,0,0,0,0,1,0,0,1,4.79
1,6209,0,0,2,2,37.3,1,0,0,0,0,1,0,0,0,15.49
1,6206,0,0,195,175,62.21,1,1,0,0,0,1,0,0,0,15.49
1,6210,0,0,243,266,92.22,1,1,0,0,0,1,0,0,0,15.49
1,6209,0,0,0,0,73.76,1,0,0,0,0,1,0,0,0,15.49
1,6209,0,12,0,0,94.99,1,0,0,0,0,1,0,0,0,7.19
1,6209,0,0,395,219,94.28,1,0,0,1,1,1,0,0,0,15.49
1,6209,0,0,249,365,58.24,1,0,0,0,0,1,0,0,0,15.49
1,6209,0,0,196,294,85.49,1,0,0,0,0,1,0,0,0,15.49
1,7414,0,0,0,0,58.14,1,0,0,1,0,1,0,0,0,14.99
1,7414,0,0,0,0,90.16,1,0,0,0,0,1,0,0,0,3.99
1,7414,0,0,0,0,86.46,1,0,0,1,0,1,0,0,0,3.99
1,7414,0,0,0,0,91.67,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,80.56,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,74.55,1,0,0,1,0,1,0,0,0,14.99
1,7414,0,0,0,0,77.14,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,73.47,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,63.51,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,80.49,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,85.32,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,87.18,1,0,0,1,0,1,0,0,0,6.99
1,7414,0,0,0,0,87.68,1,0,0,1,0,1,0,0,0,14.99
1,3348,0,0,0,0,63.28,1,0,0,0,0,1,0,0,1,13.99
1,9453,0,17,0,0,89.86,1,0,0,0,0,1,0,1,0,3.99
1,9453,0,0,0,0,65.5,1,0,0,0,0,1,0,1,0,3.99
1,9453,0,0,169,169,92.22,1,0,0,0,0,1,0,1,0,3.99
1,9453,0,0,137,137,84.89,1,0,0,0,0,1,0,0,0,3.99
1,9453,0,0,247,247,77.39,1,0,0,0,0,1,0,0,0,7.19
1,11015,0,0,1046,1323,84.92,1,0,0,0,0,1,0,0,0,8.59
1,11015,0,0,328,328,66.02,1,0,0,0,0,1,0,0,0,8.59
1,11015,0,70,0,0,78.79,1,0,0,0,0,1,0,1,0,8.59
1,11015,0,0,358,399,64.39,1,0,0,0,0,1,0,0,0,8.59
1,5620,0,0,0,0,87.29,1,0,0,0,0,1,0,0,0,5.99
1,5620,0,0,149,149,77.07,1,0,0,0,0,1,0,0,0,3.99
1,8796,0,0,1330,1428,89.44,1,1,1,0,0,1,0,0,0,4.99
1,8796,0,0,9,9,52.01,1,0,0,0,0,1,0,0,0,4.99
1,5620,0,0,0,0,78.08,1,0,0,1,0,1,0,0,0,3.99
1,8390,0,14,0,0,88.99,1,0,0,0,0,1,0,0,1,4.99
1,5620,0,36,0,0,75.0,1,0,0,1,0,1,0,1,1,4.99
1,5620,0,57,2486,2486,55.33,1,0,0,1,0,1,0,0,0,9.99
1,11918,0,14,466,466,91.21,1,1,1,0,0,1,0,1,0,3.99
1,11194,0,0,0,0,20.0,1,0,0,0,0,1,0,0,1,4.99
1,11196,0,0,0,0,80.63,1,0,0,0,0,1,0,0,0,14.99
1,11192,0,0,0,0,55.17,1,1,0,0,0,1,0,0,1,14.99
1,1545,0,0,752,1263,82.88,1,0,0,1,0,1,0,0,0,7.99
1,1545,18,0,8488,1120,92.09,1,0,0,1,0,1,0,0,0,11.99
1,1545,0,0,0,0,72.95,1,0,0,0,0,1,0,1,1,3.99
1,1545,0,26,0,0,61.42,1,0,0,0,0,1,0,0,0,8.99
1,1545,0,0,0,0,49.11,1,0,0,0,0,1,0,0,0,9.99
1,9066,16,0,267,214,79.86,1,0,0,0,0,1,0,0,0,9.99
1,9066,0,0,759,859,78.02,1,0,0,0,0,1,0,0,0,4.99
1,92,0,0,2,2,86.09,1,0,0,0,0,1,0,0,0,4.99
1,92,0,0,0,0,49.11,1,0,0,1,0,1,0,0,0,3.99
1,9163,0,30,0,0,81.58,1,0,0,0,0,1,0,1,0,11.99
1,9823,0,0,319,589,73.37,1,0,0,0,0,1,0,0,0,5.99
1,6575,0,0,0,0,75.0,1,0,0,0,0,1,0,0,0,6.99
1,11483,0,0,0,0,84.62,1,0,0,0,0,1,0,0,0,6.99
1,2111,0,0,0,0,66.67,1,0,0,0,0,1,0,0,0,3.99
1,1802,0,0,0,0,75.47,1,0,0,0,0,1,0,0,0,2.99
1,1802,0,0,25,25,78.69,1,0,0,1,0,1,0,0,0,4.99
1,1802,0,24,113,123,55.36,1,0,0,1,0,1,0,0,0,5.99
1,1802,18,38,234,228,71.32,1,0,0,1,0,1,0,0,0,6.99
1,9994,0,13,257,276,77.83,1,0,0,0,0,1,0,1,0,0.79
1,9994,0,10,28,28,24.14,1,0,0,0,0,1,0,1,1,6.99
1,9823,0,0,27,53,85.65,1,0,0,0,0,1,0,0,0,7.99
1,9823,0,0,0,0,67.44,1,0,0,0,0,1,0,0,1,2.99
1,9823,0,12,42,57,91.36,1,0,0,1,0,1,0,0,0,7.99
1,11491,0,47,569,545,95.91,1,1,0,0,0,1,0,0,0,14.99
1,4118,0,0,0,0,73.74,1,0,0,0,0,1,0,0,0,9.99
1,4118,0,0,0,0,67.16,1,0,0,0,0,1,0,0,0,6.99
1,4118,0,47,0,0,83.08,1,0,0,1,0,1,0,0,0,10.99
1,10907,0,140,771,269,92.21,1,0,0,1,1,0,1,0,0,14.99
1,10907,0,17,14,14,74.26,1,0,0,0,0,1,0,1,0,6.99
1,10907,0,29,53,57,77.76,1,1,1,0,0,1,0,1,1,7.99
1,3907,0,10,0,0,54.32,1,0,0,0,0,1,0,0,1,3.99
1,3952,0,33,314,304,95.87,1,1,1,1,0,1,0,0,0,9.99
1,3952,0,97,421,319,95.87,1,1,1,1,0,1,0,0,0,13.99
1,9165,0,23,160,160,62.37,1,1,0,0,0,1,0,1,0,3.99
1,9196,0,0,0,0,95.56,1,0,0,0,0,1,0,0,1,3.99
1,9196,0,0,0,0,80.0,1,0,0,0,0,1,0,0,1,10.99
1,9196,0,0,0,0,71.79,1,0,0,0,0,1,0,0,1,10.99
1,9196,0,0,0,0,78.57,1,0,0,0,0,1,0,0,1,3.49
1,9196,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,4.99
1,9196,0,0,0,0,72.22,1,0,0,0,0,1,0,0,1,4.99
1,9196,0,0,0,0,91.67,1,0,0,0,0,1,0,0,1,4.99
1,9196,0,0,0,0,57.14,1,0,0,0,0,1,0,0,1,4.99
1,152,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,6.99
1,152,0,0,0,0,27.27,1,0,0,1,0,1,0,0,0,6.99
1,5022,0,0,27,34,82.18,1,0,0,0,0,1,0,0,0,6.99
1,7072,0,0,0,0,64.0,1,0,0,0,0,1,0,0,0,6.99
1,7071,0,0,0,0,73.94,1,0,0,0,0,1,0,0,0,9.99
1,2110,0,0,0,0,70.68,1,1,0,0,0,1,0,1,0,3.99
1,8126,0,0,0,0,68.92,1,1,0,0,0,1,0,0,1,7.49
1,8126,0,0,0,0,75.0,1,1,0,0,0,1,0,0,1,7.49
1,8126,0,0,0,0,86.67,1,1,0,0,0,1,0,0,0,7.49
1,8126,0,0,0,0,28.26,1,1,0,0,0,1,0,0,1,7.49
1,8126,0,0,38,38,94.34,1,0,0,0,0,1,0,0,0,7.49
1,8126,0,0,0,0,100.0,1,1,0,0,0,1,0,0,1,10.99
1,8126,0,0,0,0,81.25,1,1,0,0,0,1,0,0,0,7.49
1,8126,0,0,0,0,61.54,1,1,0,0,0,1,0,0,1,6.99
1,8126,0,0,0,0,28.57,1,1,0,0,0,1,0,0,0,4.99
1,8126,0,0,0,0,40.0,1,1,0,0,0,1,0,0,0,4.99
1,8126,0,0,0,0,75.0,1,1,0,0,0,1,0,0,0,4.99
1,8126,0,0,0,0,100.0,1,1,0,0,0,1,0,0,1,4.99
1,8126,0,0,0,0,75.0,1,1,0,0,0,1,0,0,1,4.99
1,8126,0,0,0,0,45.45,1,1,0,0,0,1,0,0,0,4.99
1,8126,0,0,0,0,92.31,1,1,0,0,0,1,0,0,1,4.99
1,9538,0,0,10,10,80.72,1,0,0,0,0,1,0,1,0,2.99
1,11875,0,40,49,49,78.57,1,0,0,1,0,1,0,1,1,1.49
1,11229,0,0,31,31,90.62,1,1,0,0,0,1,0,1,1,1.99
1,7943,0,0,0,0,71.49,1,0,0,0,0,1,0,0,0,14.99
1,4176,0,15,5,5,64.86,1,1,0,0,0,1,0,1,1,7.99
1,12240,0,0,0,0,86.36,1,0,0,0,0,1,0,0,1,14.99
1,12240,0,0,0,0,90.91,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,91.67,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,84.62,1,0,0,0,0,1,0,0,0,6.99
1,12240,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,6.99
1,12240,0,0,0,0,100.0,1,0,0,0,0,1,0,0,0,6.99
1,12240,0,0,0,0,57.14,1,0,0,0,0,1,0,0,0,6.99
1,12240,0,0,0,0,90.48,1,0,0,0,0,1,0,0,1,3.99
1,12240,0,0,0,0,89.47,1,0,0,0,0,1,0,0,1,3.99
1,12240,0,0,0,0,94.12,1,0,0,0,0,1,0,0,1,3.99
1,12240,0,0,0,0,87.5,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,88.89,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,100.0,1,0,0,0,0,1,0,0,1,6.99
1,12240,0,0,0,0,44.44,1,0,0,0,0,1,0,0,1,6.99
1,9737,0,0,4,4,80.53,1,0,0,1,0,1,0,0,1,0.79
1,10791,0,13,0,0,40.99,1,0,0,0,0,1,0,0,0,5.59
1,1278,16,0,93,49,91.57,1,0,0,0,0,1,0,0,0,7.99
1,1278,16,0,86,77,93.68,1,0,0,0,0,1,0,0,0,7.99
1,1278,16,0,16,14,80.13,1,0,0,1,0,1,0,0,0,7.99
1,5219,0,0,0,0,79.51,1,0,0,1,0,1,0,0,0,6.99
1,5219,0,0,0,0,75.41,1,0,0,0,0,1,0,0,0,6.99
1,5219,0,0,0,0,83.33,1,0,0,0,0,1,0,0,0,6.99
1,5219,0,0,0,0,74.6,1,0,0,0,0,1,0,0,0,14.99
1,10089,0,30,266,262,91.21,1,1,0,0,0,1,0,1,1,6.99
1,10978,0,38,73,108,88.02,1,1,1,0,0,1,0,1,1,3.99
1,10978,0,25,53,56,90.13,1,1,1,0,0,1,0,1,1,3.99
1,10978,0,47,41,43,92.05,1,1,1,0,0,1,0,1,0,4.99
1,9823,0,15,0,0,78.0,1,0,0,0,0,1,0,0,1,2.99
1,9823,12,36,2443,2805,93.03,1,0,0,0,0,1,0,0,0,9.99
1,9823,16,45,2145,2470,88.64,1,0,0,0,0,1,0,0,0,9.99
1,9823,0,0,228,347,74.81,1,0,0,0,0,1,0,0,0,4.99
1,9823,0,0,754,1502,70.33,1,0,0,0,0,1,0,0,0,4.99
1,9823,16,0,28897,9324,82.32,1,0,0,1,1,1,0,0,0,9.99
1,10244,0,0,1401,1652,80.27,1,0,0,0,0,1,0,0,0,8.99
1,10244,0,0,102,132,88.91,1,0,0,0,0,1,0,0,0,8.99
1,10244,0,0,28,39,70.0,1,0,0,1,0,1,0,0,0,8.99
1,10244,0,0,2886,2886,82.33,1,0,0,0,0,1,0,0,0,8.99
1,10244,0,0,0,0,33.21,1,0,0,1,0,1,0,0,0,8.99
1,10244,0,0,0,0,72.6,1,0,0,1,0,1,0,0,0,4.49
1,10244,0,0,0,0,75.18,1,0,0,0,0,1,0,0,0,4.49
